longitude,latitude,boug,isostatic,resboug
106.5,26.5,-138.10042,4.2072441,-64.323183
106.6,26.5,-135.97279,-0.2710678,-66.113978
106.7,26.5,-134.14608,-12.328032,-68.205694
106.8,26.5,-132.37334,-4.7331062,-70.351379
106.9,26.5,-133.10747,15.470241,-75.003935
107,26.5,-126.23302,3.4225859,-72.04791
96,26.6,-113.87563,-62.707571,-3.0811865
96.1,26.6,-109.9918,-37.214474,2.594818
96.2,26.6,-99.35486,-62.742267,15.023933
96.3,26.6,-100.6656,-78.384542,15.505367
96.4,26.6,-102.37782,-78.641215,15.585322
96.5,26.6,-98.724305,-75.883421,26.29386
96.6,26.6,-95.741475,-70.661289,30.938643
96.7,26.6,-100.87685,-73.445396,27.46522
96.8,26.6,-108.46646,-79.57946,21.537563
96.9,26.6,-116.97087,-81.142032,14.695106
97,26.6,-129.0913,-72.996776,7.6966906
97.1,26.6,-160.70331,-115.4694,-20.276174
97.2,26.6,-187.52217,-0.98828453,-43.455889
97.3,26.6,-171.26992,45.718477,-23.564494
97.4,26.6,-148.03155,-73.574747,3.3130217
97.5,26.6,-126.96268,-67.173307,28.528334
97.6,26.6,-112.66971,-46.498326,46.497612
97.7,26.6,-133.86865,-100.61501,28.974979
97.8,26.6,-159.02571,-96.997035,7.4942271
97.9,26.6,-170.47078,-59.289418,-0.2745352
98,26.6,-179.10022,-86.393103,-5.536175
98.1,26.6,-180.75984,-86.261281,-4.1190922
98.2,26.6,-185.93088,50.315518,-6.2134293
98.3,26.6,-218.44236,-14.553881,-35.648206
98.4,26.6,-254.07852,-128.78955,-68.207664
98.5,26.6,-280.34941,36.959733,-92.512264
98.6,26.6,-301.01662,-19.312385,-111.28053
98.7,26.6,-296.96022,9.9361666,-105.32519
98.8,26.6,-290.44557,111.39724,-96.911601
98.9,26.6,-299.24184,-131.1822,-103.80893
99,26.6,-308.56469,72.228674,-112.51845
99.1,26.6,-311.02396,-10.17369,-113.52487
99.2,26.6,-313.41853,42.070718,-114.4666
99.3,26.6,-322.19261,28.258207,-121.78784
99.4,26.6,-330.7202,36.525385,-128.86258
99.5,26.6,-329.54558,9.0369348,-127.70692
99.6,26.6,-325.2275,-12.173032,-122.67181
99.7,26.6,-314.33781,43.16681,-111.0651
99.8,26.6,-304.81637,10.701331,-100.82663
99.9,26.6,-314.87299,-36.079848,-110.16622
100,26.6,-324.43134,-33.993826,-120.3576
100.1,26.6,-312.38867,51.162066,-107.22679
100.2,26.6,-295.58146,-49.706062,-89.33143
100.3,26.6,-273.29717,36.846205,-65.958993
100.4,26.6,-255.24935,-18.555092,-46.823027
100.5,26.6,-268.05541,5.811267,-60.500997
100.6,26.6,-283.67585,-13.168127,-77.744631
100.7,26.6,-280.95197,-72.584887,-76.643945
100.8,26.6,-274.01173,-4.0638321,-71.326898
100.9,26.6,-261.63477,60.824768,-60.573132
101,26.6,-246.99677,38.066419,-47.268709
101.1,26.6,-226.33407,-28.379743,-27.683304
101.2,26.6,-208.33206,-66.136361,-10.75859
101.3,26.6,-215.04758,-71.284369,-18.551405
101.4,26.6,-221.83621,-58.591069,-26.41733
101.5,26.6,-200.59445,-78.216577,-6.8879835
101.6,26.6,-180.46925,-56.971726,10.947559
101.7,26.6,-191.48905,-44.926711,-2.3618975
101.8,26.6,-206.99139,-82.822075,-20.153895
101.9,26.6,-221.18662,-78.990921,-36.638782
102,26.6,-234.32348,-44.878501,-51.492867
102.1,26.6,-237.67622,-10.498997,-55.111541
102.2,26.6,-239.64753,-18.964284,-57.348784
102.3,26.6,-239.51035,-28.568069,-57.477538
102.4,26.6,-238.65837,-27.716089,-56.891491
102.5,26.6,-237.59933,-24.641677,-56.795166
102.6,26.6,-235.49139,-19.734609,-54.963715
102.7,26.6,-225.77058,60.524225,-45.519395
102.8,26.6,-217.17076,11.46201,-37.196065
102.9,26.6,-225.34042,-0.40249928,-45.642214
103,26.6,-234.63823,-69.377717,-54.93802
103.1,26.6,-238.2119,58.383696,-60.217743
103.2,26.6,-241.14321,37.426002,-64.855105
103.3,26.6,-243.30044,25.863702,-68.718387
103.4,26.6,-245.22121,8.7156761,-72.34521
103.5,26.6,-246.92755,-15.271722,-75.112342
103.6,26.6,-248.56828,24.962502,-79.576333
103.7,26.6,-252.05649,8.7102683,-85.887804
103.8,26.6,-253.92949,0.11936122,-90.584066
103.9,26.6,-243.8954,14.967951,-83.373237
104,26.6,-232.12411,22.260637,-73.893313
104.1,26.6,-221.83541,-9.2136522,-66.689824
104.2,26.6,-212.87751,-12.90781,-60.817135
104.3,26.6,-212.71928,-10.286348,-63.744117
104.4,26.6,-213.48151,11.00855,-67.591558
104.5,26.6,-211.17628,-24.306499,-68.096812
104.6,26.6,-208.34529,-4.9046718,-67.749093
104.7,26.6,-203.74224,42.021193,-65.629314
104.8,26.6,-199.25027,10.908255,-63.620615
104.9,26.6,-199.65326,9.0497187,-66.506876
105,26.6,-199.74809,15.001005,-69.294626
105.1,26.6,-191.63361,19.644566,-62.739217
105.2,26.6,-183.52126,-13.110351,-56.185938
105.3,26.6,-182.82776,21.508579,-57.051509
105.4,26.6,-182.38801,-4.1395432,-58.17083
105.5,26.6,-177.36243,42.201165,-56.485718
105.6,26.6,-172.21306,21.374628,-55.505207
105.7,26.6,-169.8761,22.144076,-57.337107
105.8,26.6,-167.90137,3.5172246,-59.531236
105.9,26.6,-166.54532,11.255286,-62.344046
106,26.6,-164.76009,0.83631853,-65.355456
106.1,26.6,-158.32188,2.907889,-63.612454
106.2,26.6,-151.68578,-8.8182903,-61.671562
106.3,26.6,-147.74517,9.677785,-62.42616
106.4,26.6,-144.27279,8.8954905,-63.648989
106.5,26.6,-141.98791,-0.91186216,-65.672985
106.6,26.6,-139.82861,5.3901472,-67.432111
106.7,26.6,-136.74779,-11.570789,-68.269716
106.8,26.6,-133.95365,-10.456126,-69.394002
106.9,26.6,-136.61425,-0.9125278,-75.973027
107,26.6,-131.41396,40.452495,-76.165998
96,26.7,-121.21698,-20.78427,-8.656646
96.1,26.7,-118.44054,26.218392,-4.0880315
96.2,26.7,-108.23708,-83.268859,7.9076031
96.3,26.7,-107.83011,-83.98154,10.106748
96.4,26.7,-107.53214,-81.220337,17.459741
96.5,26.7,-100.61326,-73.069841,31.433645
96.6,26.7,-94.427969,-68.340097,39.280888
96.7,26.7,-98.632108,-68.737422,36.738702
96.8,26.7,-106.35584,-74.557747,30.676923
96.9,26.7,-120.80833,-85.427353,21.346448
97,26.7,-137.76184,-76.292991,9.5149525
97.1,26.7,-158.60705,-36.341142,-7.6911122
97.2,26.7,-175.18762,112.11487,-20.632537
97.3,26.7,-167.36466,71.5689,-9.1704316
97.4,26.7,-154.62113,-77.589129,7.7195408
97.5,26.7,-143.12659,-76.843241,23.360523
97.6,26.7,-136.56609,-86.629648,33.597331
97.7,26.7,-152.73558,-110.74866,21.104149
97.8,26.7,-171.74353,-91.128646,5.7725062
97.9,26.7,-181.02766,-62.456601,-0.14382364
98,26.7,-188.62403,-83.712715,-4.3723935
98.1,26.7,-194.71986,7.0412814,-7.3915206
98.2,26.7,-203.93178,-18.853441,-13.526738
98.3,26.7,-228.70025,-32.761295,-35.218505
98.4,26.7,-255.48503,-126.50121,-60.036995
98.5,26.7,-277.43228,85.782561,-80.017956
98.6,26.7,-295.36614,-1.0098465,-96.052875
98.7,26.7,-298.96999,-32.157115,-97.757784
98.8,26.7,-299.86801,25.05476,-96.756863
98.9,26.7,-303.84388,-146.08503,-100.1194
99,26.7,-307.74239,113.58235,-103.40457
99.1,26.7,-310.38768,-41.559433,-104.59702
99.2,26.7,-313.65178,-96.215522,-106.40828
99.3,26.7,-321.64448,49.967744,-112.94814
99.4,26.7,-329.21776,-30.494827,-120.54037
99.5,26.7,-330.45409,-24.341459,-121.79566
99.6,26.7,-328.94729,55.988783,-119.57183
99.7,26.7,-321.28665,91.416772,-111.19417
99.8,26.7,-313.75203,-25.889713,-102.94252
99.9,26.7,-313.37769,13.672418,-103.20121
100,26.7,-313.41233,2.1053706,-103.86888
100.1,26.7,-310.24799,22.624304,-99.616393
100.2,26.7,-303.2535,-2.0673344,-91.533756
100.3,26.7,-279.93959,67.824064,-67.1317
100.4,26.7,-258.80209,-94.213368,-46.86611
100.5,26.7,-263.9843,61.946157,-52.92023
100.6,26.7,-273.09729,4.0163754,-63.656414
100.7,26.7,-276.85523,-96.479426,-69.037548
100.8,26.7,-277.96393,15.272712,-71.769441
100.9,26.7,-271.46405,69.245802,-66.603138
101,26.7,-261.67236,30.780526,-58.145025
101.1,26.7,-243.1568,20.968912,-40.706761
101.2,26.7,-225.45468,-45.414771,-24.081936
101.3,26.7,-221.58536,-25.086579,-21.289911
101.4,26.7,-218.88126,13.446358,-20.298225
101.5,26.7,-207.11552,2.1472843,-10.244898
101.6,26.7,-197.0097,-17.081756,-2.4287348
101.7,26.7,-202.50915,40.79105,-10.217842
101.8,26.7,-210.1778,-68.429961,-20.176149
101.9,26.7,-212.23607,-5.1006029,-23.951645
102,26.7,-215.19196,36.841519,-28.624761
102.1,26.7,-226.59514,-59.991045,-40.293874
102.2,26.7,-237.60704,42.081823,-51.571708
102.3,26.7,-236.93536,-5.1675671,-51.165961
102.4,26.7,-234.73783,16.399928,-49.931145
102.5,26.7,-237.90408,-8.0396941,-54.06011
102.6,26.7,-240.87069,3.5491611,-57.30321
102.7,26.7,-238.37885,31.345118,-55.087859
102.8,26.7,-235.6124,-9.5548281,-52.597899
102.9,26.7,-236.32512,8.5425916,-53.308615
103,26.7,-237.20725,-144.38817,-54.188741
103.1,26.7,-237.04059,-56.328891,-55.728133
103.2,26.7,-237.26965,61.901144,-57.663245
103.3,26.7,-240.41056,40.062059,-62.510208
103.4,26.7,-243.40931,6.2729016,-66.56975
103.5,26.7,-242.22525,-4.635271,-66.446482
103.6,26.7,-240.9533,13.095551,-67.997793
103.7,26.7,-243.90596,-10.45869,-73.773715
103.8,26.7,-246.04572,28.156852,-78.736736
103.9,26.7,-240.64016,-9.0962974,-75.622542
104,26.7,-233.86668,28.69152,-71.140428
104.1,26.7,-228.33216,37.584994,-68.69112
104.2,26.7,-223.26732,23.615764,-66.711491
104.3,26.7,-219.67721,8.0598387,-66.206592
104.4,26.7,-216.45746,-34.962005,-65.797326
104.5,26.7,-213.61681,23.301378,-65.76716
104.6,26.7,-210.54546,31.859019,-65.179081
104.7,26.7,-205.61515,3.1997938,-62.732042
104.8,26.7,-200.88726,-7.5235024,-60.487423
104.9,26.7,-199.85492,6.0489308,-62.148003
105,26.7,-198.692,7.3238159,-63.678003
105.1,26.7,-192.95964,9.6972224,-59.504714
105.2,26.7,-186.95876,20.288672,-55.062905
105.3,26.7,-183.70238,35.301389,-53.365596
105.4,26.7,-180.78321,35.085536,-53.786894
105.5,26.7,-177.07567,35.993948,-53.419821
105.6,26.7,-173.39805,14.815312,-53.911061
105.7,26.7,-170.56603,23.805414,-55.2479
105.8,26.7,-167.61547,-12.767713,-56.4662
105.9,26.7,-163.1609,-8.537073,-56.80827
106,26.7,-158.84395,2.4977841,-57.28796
106.1,26.7,-156.44401,-8.53809,-59.583228
106.2,26.7,-154.15432,-9.2714582,-61.988746
106.3,26.7,-150.54357,-10.923069,-63.073205
106.4,26.7,-146.92255,8.4850329,-63.761061
106.5,26.7,-144.57993,-0.36885888,-65.727317
106.6,26.7,-142.48815,0.82720018,-67.553963
106.7,26.7,-140.78766,3.7593065,-69.771898
106.8,26.7,-139.41513,-7.1843264,-72.317794
106.9,26.7,-142.11809,-21.755589,-80.414014
107,26.7,-136.48844,-3.0260201,-80.177625
96,26.8,-129.7562,8.632685,-15.429976
96.1,26.8,-129.21051,-29.113695,-13.092111
96.2,26.8,-120.62959,-6.7610657,-2.7190164
96.3,26.8,-119.34695,-64.484043,5.6186472
96.4,26.8,-117.76535,-61.894756,14.255271
96.5,26.8,-108.34636,-47.325371,30.729284
96.6,26.8,-99.187803,-33.800174,41.549794
96.7,26.8,-101.35771,-38.545279,41.041839
96.8,26.8,-107.20787,-43.275788,40.313694
96.9,26.8,-125.05589,-39.29061,27.587689
97,26.8,-145.1501,-39.90289,12.615494
97.1,26.8,-155.89908,-86.256777,5.5056598
97.2,26.8,-163.49306,3.2229997,1.550825
97.3,26.8,-164.3229,14.933253,4.8674274
97.4,26.8,-162.10674,-54.844158,11.23003
97.5,26.8,-160.86795,-91.337612,16.615262
97.6,26.8,-162.6218,-92.755567,18.53772
97.7,26.8,-173.3753,-116.94488,11.460528
97.8,26.8,-185.21957,-106.73202,2.9840578
97.9,26.8,-191.04614,-89.045918,0.52528792
98,26.8,-196.99576,-64.876922,-2.0565319
98.1,26.8,-208.57584,-27.41628,-10.559909
98.2,26.8,-223.01314,92.0567,-21.920506
98.3,26.8,-239.88117,77.427973,-36.822247
98.4,26.8,-257.05994,-133.22652,-52.034727
98.5,26.8,-274.08777,-50.157535,-67.096268
98.6,26.8,-289.22182,-11.996189,-80.331377
98.7,26.8,-301.30234,-16.351116,-90.512956
98.8,26.8,-310.54774,54.234612,-99.145022
98.9,26.8,-309.99447,-93.901794,-97.978418
99,26.8,-308.12727,34.821884,-95.497884
99.1,26.8,-309.9484,43.749406,-95.866171
99.2,26.8,-313.12952,-43.741448,-97.594448
99.3,26.8,-320.15087,41.272529,-104.63476
99.4,26.8,-326.91613,-60.551116,-111.41897
99.5,26.8,-330.63852,-28.444668,-115.16032
99.6,26.8,-331.93182,18.630962,-115.7366
99.7,26.8,-327.4731,44.586985,-110.56085
99.8,26.8,-322.3362,-61.793372,-106.05698
99.9,26.8,-312.84686,12.635736,-97.200666
100,26.8,-304.13922,-33.519531,-89.126055
100.1,26.8,-308.69287,-0.45290199,-92.591559
100.2,26.8,-310.8917,7.9849542,-93.702243
100.3,26.8,-288.97478,-16.339719,-72.657233
100.4,26.8,-267.42549,-74.845488,-51.979853
100.5,26.8,-265.08172,-67.239358,-50.507993
100.6,26.8,-266.41049,-86.370581,-53.459957
100.7,26.8,-275.05249,-34.103558,-63.725151
100.8,26.8,-282.90573,23.206901,-72.911968
100.9,26.8,-281.81535,139.06153,-73.155165
101,26.8,-277.2915,73.719143,-69.964892
101.1,26.8,-262.41672,-24.266915,-56.167407
101.2,26.8,-246.04281,-58.613204,-40.870792
101.3,26.8,-230.71186,11.468689,-27.252256
101.4,26.8,-217.59031,-56.584471,-15.843119
101.5,26.8,-216.09451,21.607434,-16.059732
101.6,26.8,-216.83943,71.806642,-19.094309
101.7,26.8,-215.93649,-42.166628,-20.481026
101.8,26.8,-214.30194,-68.971218,-20.563702
101.9,26.8,-203.29258,13.247957,-11.271568
102,26.8,-195.42801,-75.401404,-5.1242238
102.1,26.8,-214.33141,-68.328897,-24.293557
102.2,26.8,-234.6665,113.76895,-44.894581
102.3,26.8,-235.37362,30.655499,-46.564415
102.4,26.8,-233.26823,36.791633,-45.42174
102.5,26.8,-239.54757,48.538677,-52.663794
102.6,26.8,-246.34693,29.535119,-59.739644
102.7,26.8,-252.16231,10.283925,-65.831513
102.8,26.8,-256.93897,-22.148119,-70.606169
102.9,26.8,-250.7834,-7.9310605,-64.448595
103,26.8,-242.83698,-118.10784,-56.500171
103.1,26.8,-237.58656,-56.538965,-52.955804
103.2,26.8,-233.87747,74.586428,-50.952766
103.3,26.8,-237.8295,48.017445,-55.965588
103.4,26.8,-242.0922,22.929233,-61.28908
103.5,26.8,-237.92843,-39.862137,-58.186102
103.6,26.8,-233.58036,-19.950916,-56.661294
103.7,26.8,-236.00496,-47.567668,-61.909155
103.8,26.8,-238.45387,33.95726,-66.649431
103.9,26.8,-237.61401,-0.58385661,-68.100937
104,26.8,-235.85023,23.572947,-68.628524
104.1,26.8,-235.33001,52.980167,-71.193515
104.2,26.8,-234.35968,20.360962,-73.308396
104.3,26.8,-227.17322,19.485933,-68.93242
104.4,26.8,-219.73412,22.446429,-64.303804
104.5,26.8,-216.36885,8.793001,-63.749018
104.6,26.8,-213.28354,-3.1250148,-63.146979
104.7,26.8,-208.38837,72.420144,-60.73508
104.8,26.8,-203.29563,26.568756,-58.33526
104.9,26.8,-199.5479,-2.6012586,-57.28045
105,26.8,-196.0404,7.5121833,-56.465871
105.1,26.8,-193.15267,20.252844,-55.137212
105.2,26.8,-190.02211,32.676508,-53.565723
105.3,26.8,-184.05922,6.0575492,-50.9433
105.4,26.8,-178.2894,-14.932294,-48.513948
105.5,26.8,-175.96602,4.9696096,-49.531035
105.6,26.8,-173.84349,-20.115384,-51.577365
105.7,26.8,-170.16423,-18.115601,-52.066964
105.8,26.8,-165.88537,-12.269229,-52.584744
105.9,26.8,-158.4377,-25.535106,-49.933714
106,26.8,-151.83885,-20.951628,-48.131504
106.1,26.8,-153.56425,-19.430039,-54.552112
106.2,26.8,-155.6459,-12.33055,-61.328971
106.3,26.8,-152.45293,-13.616185,-62.444877
106.4,26.8,-148.8016,1.3436223,-63.102423
106.5,26.8,-146.50455,-10.802828,-65.11425
106.6,26.8,-144.51318,7.0875889,-67.041305
106.7,26.8,-144.08384,8.1887196,-70.530391
106.8,26.8,-143.96646,17.711169,-75.806271
106.9,26.8,-146.57804,5.9184498,-83.811112
107,26.8,-140.54389,2.2116346,-83.170222
96,26.9,-141.20958,45.324305,-25.117465
96.1,26.9,-143.18558,-27.749544,-25.30129
96.2,26.9,-136.85752,0.075818495,-11.918207
96.3,26.9,-139.75353,-51.077157,-7.7591933
96.4,26.9,-142.75539,-40.531238,-3.7060297
96.5,26.9,-140.06733,1.120683,6.0370539
96.6,26.9,-136.01425,-17.107295,11.752086
96.7,26.9,-130.28064,19.752617,22.607711
96.8,26.9,-125.4227,17.89265,32.587666
96.9,26.9,-124.95978,-14.674139,38.172601
97,26.9,-129.86791,6.8414983,38.386486
97.1,26.9,-157.34986,-46.952254,14.543682
97.2,26.9,-183.42926,4.6721371,-7.3892759
97.3,26.9,-181.22306,-14.842896,-1.0366335
97.4,26.9,-174.14821,-93.19743,10.184659
97.5,26.9,-171.65645,-112.53887,16.822861
97.6,26.9,-172.26265,-109.45022,19.892969
97.7,26.9,-183.05324,-139.61077,12.470179
97.8,26.9,-193.49338,-111.53491,5.3978393
97.9,26.9,-189.08753,-24.050947,13.171489
98,26.9,-186.25422,-8.9014741,19.3726
98.1,26.9,-205.12203,-38.853831,3.5814925
98.2,26.9,-228.68298,-73.275397,-18.013168
98.3,26.9,-253.45028,63.411002,-40.814178
98.4,26.9,-276.41281,-82.265297,-61.810419
98.5,26.9,-287.57024,-61.960529,-71.001559
98.6,26.9,-297.01616,-120.22324,-78.548538
98.7,26.9,-312.15669,82.632314,-93.075735
98.8,26.9,-324.79382,-37.379364,-105.09953
98.9,26.9,-321.84958,-64.10588,-101.54196
99,26.9,-316.7006,64.87652,-95.779643
99.1,26.9,-316.83095,-69.052145,-94.45715
99.2,26.9,-318.95058,-95.468206,-96.595738
99.3,26.9,-326.88581,2.4036001,-104.54993
99.4,26.9,-334.23154,-15.914711,-111.91461
99.5,26.9,-333.54521,23.175654,-111.24724
99.6,26.9,-329.76912,94.242779,-106.75413
99.7,26.9,-319.37585,18.310944,-96.993885
99.8,26.9,-310.84168,-36.191247,-89.092744
99.9,26.9,-319.91443,52.145655,-98.798523
100,26.9,-328.29989,-94.85262,-107.81701
100.1,26.9,-314.73894,-10.081856,-93.167916
100.2,26.9,-300.0795,-30.019637,-79.380386
100.3,26.9,-302.90953,-28.706958,-83.082326
100.4,26.9,-307.09334,38.319047,-88.138046
100.5,26.9,-301.36688,65.99067,-83.283496
100.6,26.9,-295.19067,-50.099028,-78.73048
100.7,26.9,-294.23608,7.7338414,-79.109467
100.8,26.9,-293.59281,5.0181579,-79.799774
100.9,26.9,-290.75437,-2.1082975,-78.294911
101,26.9,-286.00703,36.564473,-74.881148
101.1,26.9,-276.42291,-32.562884,-66.374323
101.2,26.9,-264.11617,23.186321,-55.779997
101.3,26.9,-242.99097,45.095277,-36.36721
101.4,26.9,-223.98535,-0.72690604,-19.074003
101.5,26.9,-223.32007,-84.59529,-20.121136
101.6,26.9,-225.29631,-32.492378,-24.387033
101.7,26.9,-221.2538,-84.432427,-22.061749
101.8,26.9,-215.98987,82.845028,-18.515045
101.9,26.9,-207.82159,-5.8365183,-12.063991
102,26.9,-203.60487,36.784237,-9.5644969
102.1,26.9,-220.98166,-87.183345,-27.20722
102.2,26.9,-241.44608,58.7324,-48.634355
102.3,26.9,-255.88148,-1.7206637,-64.032469
102.4,26.9,-265.25544,18.912028,-74.369144
102.5,26.9,-254.90585,71.248537,-64.982268
102.6,26.9,-244.10619,58.647487,-54.459098
102.7,26.9,-252.67441,-85.28656,-63.025314
102.8,26.9,-262.74565,-74.420323,-73.09455
102.9,26.9,-261.93267,-178.74259,-72.279566
103,26.9,-257.19826,-12.330548,-67.543152
103.1,26.9,-242.26145,63.515285,-54.312394
103.2,26.9,-228.84738,31.023657,-41.959116
103.3,26.9,-234.28882,33.531741,-48.461348
103.4,26.9,-241.33043,49.331015,-56.563751
103.5,26.9,-237.66356,3.6212678,-53.957673
103.6,26.9,-234.06625,9.9057407,-53.183624
103.7,26.9,-241.13427,39.002454,-62.54301
103.8,26.9,-247.83996,-36.897679,-71.540066
103.9,26.9,-242.84855,6.7216965,-68.840023
104,26.9,-236.54349,38.218908,-64.826329
104.1,26.9,-235.66154,34.398323,-67.02959
104.2,26.9,-234.81412,9.1578707,-68.992654
104.3,26.9,-229.21558,32.782795,-66.204598
104.4,26.9,-223.1525,29.216874,-62.952002
104.5,26.9,-219.53037,62.957621,-62.140356
104.6,26.9,-216.38303,47.182856,-61.476287
104.7,26.9,-213.36763,29.036849,-61.153807
104.8,26.9,-209.51347,24.15773,-59.992567
104.9,26.9,-201.17913,17.264814,-54.351148
105,26.9,-193.1443,35.040609,-49.009238
105.1,26.9,-191.68846,3.5787046,-49.112469
105.2,26.9,-190.44139,18.261589,-51.205866
105.3,26.9,-183.44858,21.895445,-47.553524
105.4,26.9,-176.60936,-22.881254,-44.054771
105.5,26.9,-175.85664,-15.970452,-46.642519
105.6,26.9,-175.07735,-3.8826856,-50.032088
105.7,26.9,-167.98123,-4.0642982,-47.732608
105.8,26.9,-160.51505,-19.774898,-45.063068
105.9,26.9,-157.07083,-8.9409798,-46.415488
106,26.9,-154.71487,0.80467797,-48.856168
106.1,26.9,-154.03934,2.487894,-52.875847
106.2,26.9,-153.33767,-21.778657,-56.483053
106.3,26.9,-150.9408,-34.049218,-58.395059
106.4,26.9,-148.40735,-16.736372,-60.170486
106.5,26.9,-147.01291,-21.835909,-63.084922
106.6,26.9,-145.54167,8.4103663,-65.532108
106.7,26.9,-142.78206,6.6913716,-68.165758
106.8,26.9,-140.34522,8.4564209,-71.122179
106.9,26.9,-143.6593,-22.401078,-79.829519
107,26.9,-138.66386,-3.5219634,-80.22734
96,27,-153.10849,-5.20257,-35.250484
96.1,27,-157.45044,-95.869625,-32.537411
96.2,27,-153.00146,-91.756541,-21.033407
96.3,27,-159.49705,-63.095084,-20.473974
96.4,27,-166.63194,-25.667857,-20.55384
96.5,27,-170.76064,-0.34973142,-17.627517
96.6,27,-172.4456,36.593274,-14.190462
96.7,27,-160.13686,96.711119,3.2402934
96.8,27,-146.10674,40.651076,22.392428
96.9,27,-128.57927,65.344313,45.041913
97,27,-118.68351,87.332306,60.059688
97.1,27,-161.70909,30.758947,21.180551
97.2,27,-204.56158,119.01761,-17.525497
97.3,27,-197.9687,36.486256,-6.7861744
97.4,27,-184.85441,24.74429,10.474558
97.5,27,-179.89427,-113.72289,19.58114
97.6,27,-178.65004,-126.02643,24.193171
97.7,27,-190.03,-151.1781,16.181011
97.8,27,-200.4079,-105.68541,9.1709109
97.9,27,-187.52198,-94.478967,25.424631
98,27,-176.95789,-21.886202,39.356521
98.1,27,-202.27476,81.332882,16.005941
98.2,27,-233.49204,-17.735259,-13.24505
98.3,27,-265.26982,15.87459,-43.05654
98.4,27,-294.04381,-105.71848,-69.864241
98.5,27,-300.61791,61.70121,-74.472051
98.6,27,-305.37267,45.637973,-78.613477
98.7,27,-322.80596,84.859032,-95.433434
98.8,27,-337.91652,-15.680912,-109.93066
98.9,27,-333.11935,-78.846569,-104.52016
99,27,-325.64311,69.593754,-96.430582
99.1,27,-324.40855,20.891872,-95.21498
99.2,27,-325.4379,-73.516386,-96.263288
99.3,27,-334.19274,-90.780575,-105.03709
99.4,27,-342.10576,-21.325699,-112.96906
99.5,27,-337.19341,25.461605,-108.07567
99.6,27,-328.62453,46.234683,-100.13982
99.7,27,-312.48892,-14.885638,-84.637242
99.8,27,-300.12053,103.73765,-72.901881
99.9,27,-326.17207,-26.441451,-99.58645
100,27,-350.87193,-43.975543,-124.91934
100.1,27,-321.16113,37.911001,-96.080449
100.2,27,-291.11121,16.009107,-66.902439
100.3,27,-316.40206,18.037745,-93.065199
100.4,27,-343.49123,-19.912041,-121.02628
100.5,27,-334.23646,-23.533259,-112.64342
100.6,27,-321.84577,-19.763883,-101.58631
100.7,27,-312.83413,-4.1463015,-93.908243
100.8,27,-304.73373,-44.078937,-87.14142
100.9,27,-300.01886,30.838062,-83.760127
101,27,-294.2755,27.400282,-79.350344
101.1,27,-288.97854,50.723626,-75.765798
101.2,27,-280.28532,43.181904,-68.784991
101.3,27,-254.21677,-38.571954,-44.428854
101.4,27,-230.36744,-66.562473,-22.291937
101.5,27,-230.72027,-20.561745,-24.357181
101.6,27,-233.71183,-18.067014,-29.065966
101.7,27,-226.45183,49.206289,-23.523192
101.8,27,-218.06572,12.582422,-16.854308
101.9,27,-214.19763,16.898372,-14.703444
102,27,-214.48671,5.0768851,-16.70975
102.1,27,-228.98082,-30.130772,-32.166575
102.2,27,-247.65642,-74.222453,-51.804889
102.3,27,-274.93268,13.041602,-80.043864
102.4,27,-295.7204,36.480103,-101.7943
102.5,27,-269.23505,81.887558,-76.271663
102.6,27,-240.90643,22.883386,-47.941038
102.7,27,-250.95275,-90.842632,-57.985354
102.8,27,-264.97848,-129.16479,-72.00908
102.9,27,-269.46875,-165.22923,-76.497346
103,27,-269.11406,92.869164,-76.140652
103.1,27,-246.85892,67.651095,-54.946304
103.2,27,-225.55699,36.329419,-34.705167
103.3,27,-232.04034,-57.150827,-42.249309
103.4,27,-240.87487,-11.682275,-52.144631
103.5,27,-237.76308,-75.077765,-50.093633
103.6,27,-235.10096,-66.145598,-49.722879
103.7,27,-246.13163,13.515477,-63.044915
103.8,27,-256.24435,2.7309664,-75.449002
103.9,27,-246.8034,9.5967187,-68.299418
104,27,-235.87777,9.6617323,-59.665154
104.1,27,-234.44717,18.817925,-61.045038
104.2,27,-233.5704,10.737486,-62.978752
104.3,27,-229.63825,8.959415,-61.857086
104.4,27,-225.07522,31.436864,-60.10454
104.5,27,-221.17552,28.058831,-59.015324
104.6,27,-217.96611,23.542648,-58.498834
104.7,27,-217.05167,37.333077,-60.277314
104.8,27,-214.82691,32.615999,-60.745475
104.9,27,-202.4081,36.52546,-51.019585
105,27,-190.02186,11.851247,-41.326265
105.1,27,-189.37924,-12.138459,-44.024113
105.2,27,-189.41665,-16.878404,-47.40199
105.3,27,-181.60201,-5.9287409,-42.927818
105.4,27,-174.06464,18.067501,-38.730915
105.5,27,-174.80795,21.690831,-42.814693
105.6,27,-175.32313,-19.691617,-48.126512
105.7,27,-165.31036,-28.824882,-42.910383
105.8,27,-155.3182,-15.921629,-37.714862
105.9,27,-156.29601,-9.2858109,-43.489313
106,27,-158.32327,-18.142943,-50.313213
106.1,27,-155.04058,-19.338858,-51.339399
106.2,27,-151.18812,-9.8881419,-51.795815
106.3,27,-149.19444,-10.357695,-54.111012
106.4,27,-147.43781,-21.253123,-56.663258
106.5,27,-146.72692,0.95506976,-60.261245
106.6,27,-145.67717,-3.0336105,-64.604755
106.7,27,-140.62547,7.5043802,-64.946316
