longitude,latitude,depth,density,variance
104.0,28.0,37.5,2.9670052,0.040061768
104.5,28.0,37.5,2.8020439,0.040062676
105.0,28.0,37.5,3.0674763,0.040065317
105.5,28.0,37.5,2.8316539,0.040069559
106.0,28.0,37.5,2.9341665,0.040084805
106.5,28.0,37.5,2.9123231,0.040153163
107.0,28.0,37.5,2.9702149,0.040241077
96.0,28.5,37.5,3.1231926,0.040245815
96.5,28.5,37.5,2.7189251,0.040158684
97.0,28.5,37.5,2.7124522,0.040089874
97.5,28.5,37.5,2.5851708,0.040074491
98.0,28.5,37.5,2.992712,0.040070245
98.5,28.5,37.5,2.7815101,0.040067596
99.0,28.5,37.5,2.8152196,0.040066685
99.5,28.5,37.5,3.018001,0.040066161
100.0,28.5,37.5,2.5728234,0.040065956
100.5,28.5,37.5,2.9028923,0.040065838
101.0,28.5,37.5,2.7840855,0.040065796
101.5,28.5,37.5,2.7709003,0.040065778
102.0,28.5,37.5,3.0098642,0.040065795
102.5,28.5,37.5,2.873899,0.040065837
103.0,28.5,37.5,2.9306673,0.040065955
103.5,28.5,37.5,2.7101781,0.04006616
104.0,28.5,37.5,2.9634173,0.040066683
104.5,28.5,37.5,2.9421367,0.040067591
105.0,28.5,37.5,3.0304924,0.040070233
105.5,28.5,37.5,2.9308927,0.040074473
106.0,28.5,37.5,3.023583,0.040089796
106.5,28.5,37.5,2.9890893,0.040158399
107.0,28.5,37.5,3.0149563,0.040245619
96.0,29.0,37.5,2.8749652,0.040250707
96.5,29.0,37.5,3.1491967,0.040164429
97.0,29.0,37.5,2.3073337,0.040095361
97.5,29.0,37.5,2.8342117,0.040079889
98.0,29.0,37.5,3.048798,0.04007564
98.5,29.0,37.5,2.648304,0.04007298
99.0,29.0,37.5,3.0805599,0.040072069
99.5,29.0,37.5,2.8938652,0.040071544
100.0,29.0,37.5,2.471353,0.040071338
100.5,29.0,37.5,2.9048808,0.04007122
101.0,29.0,37.5,2.934918,0.040071178
101.5,29.0,37.5,2.7036769,0.040071161
102.0,29.0,37.5,2.8361076,0.040071178
102.5,29.0,37.5,2.8374065,0.04007122
103.0,29.0,37.5,2.9588335,0.040071338
103.5,29.0,37.5,3.0578697,0.040071542
104.0,29.0,37.5,3.0117522,0.040072066
104.5,29.0,37.5,2.9532482,0.040072975
105.0,29.0,37.5,3.0026698,0.040075627
105.5,29.0,37.5,2.959682,0.040079871
106.0,29.0,37.5,2.9742046,0.040095279
106.5,29.0,37.5,2.9465634,0.040164132
107.0,29.0,37.5,2.9837208,0.040250508
96.0,29.5,37.5,2.4810968,0.040256028
96.5,29.5,37.5,2.6360947,0.040170625
97.0,29.5,37.5,2.8787311,0.040101253
97.5,29.5,37.5,2.8597809,0.040085711
98.0,29.5,37.5,2.7845561,0.040081471
98.5,29.5,37.5,2.6685818,0.040078813
99.0,29.5,37.5,2.9063098,0.040077904
99.5,29.5,37.5,2.8269949,0.04007738
100.0,29.5,37.5,2.8251682,0.040077176
100.5,29.5,37.5,2.7180694,0.040077058
101.0,29.5,37.5,2.7162143,0.040077017
101.5,29.5,37.5,2.6325448,0.040076999
102.0,29.5,37.5,2.6969158,0.040077017
102.5,29.5,37.5,2.8681909,0.040077058
103.0,29.5,37.5,2.8779518,0.040077175
103.5,29.5,37.5,2.8940755,0.040077378
104.0,29.5,37.5,2.8559231,0.040077901
104.5,29.5,37.5,3.1032711,0.040078808
105.0,29.5,37.5,2.9962207,0.040081458
105.5,29.5,37.5,3.0327088,0.040085692
106.0,29.5,37.5,2.9610875,0.04010117
106.5,29.5,37.5,2.948925,0.040170319
107.0,29.5,37.5,2.9527803,0.040255828
96.0,30.0,37.5,2.7824585,0.04026278
96.5,30.0,37.5,2.5984916,0.040178645
97.0,30.0,37.5,2.7615378,0.040108977
97.5,30.0,37.5,2.7808889,0.04009327
98.0,30.0,37.5,2.8434337,0.040089026
98.5,30.0,37.5,2.8644905,0.04008634
99.0,30.0,37.5,2.9091032,0.040085427
99.5,30.0,37.5,2.6767057,0.040084902
100.0,30.0,37.5,2.6764571,0.040084697
100.5,30.0,37.5,2.7895858,0.04008458
101.0,30.0,37.5,2.8999742,0.040084538
101.5,30.0,37.5,2.7979652,0.040084521
102.0,30.0,37.5,2.9906181,0.040084538
102.5,30.0,37.5,2.9878078,0.04008458
103.0,30.0,37.5,3.0082117,0.040084697
103.5,30.0,37.5,2.9585709,0.040084901
104.0,30.0,37.5,2.9588614,0.040085425
104.5,30.0,37.5,3.0239662,0.040086335
105.0,30.0,37.5,2.9095395,0.040089012
105.5,30.0,37.5,2.9987457,0.040093251
106.0,30.0,37.5,3.0396343,0.040108889
106.5,30.0,37.5,2.927496,0.040178324
107.0,30.0,37.5,2.9580986,0.04026257
96.0,30.5,37.5,2.9393236,0.040271892
96.5,30.5,37.5,2.8290081,0.040188198
97.0,30.5,37.5,2.6443361,0.040118103
97.5,30.5,37.5,2.8997952,0.040102452
98.0,30.5,37.5,2.7359256,0.040098216
98.5,30.5,37.5,2.6682283,0.040095547
99.0,30.5,37.5,2.8318055,0.04009464
99.5,30.5,37.5,2.74801,0.040094116
100.0,30.5,37.5,2.7839148,0.040093913
100.5,30.5,37.5,2.8894902,0.040093797
101.0,30.5,37.5,2.7804927,0.040093756
101.5,30.5,37.5,2.8935021,0.040093738
102.0,30.5,37.5,2.768253,0.040093756
102.5,30.5,37.5,2.8158742,0.040093796
103.0,30.5,37.5,2.9199078,0.040093913
103.5,30.5,37.5,2.9261064,0.040094115
104.0,30.5,37.5,2.8916208,0.040094637
104.5,30.5,37.5,2.9312029,0.040095541
105.0,30.5,37.5,2.969943,0.040098202
105.5,30.5,37.5,2.855777,0.040102432
106.0,30.5,37.5,2.9648249,0.040118013
106.5,30.5,37.5,2.9705118,0.040187866
107.0,30.5,37.5,3.0300396,0.04027167
96.0,31.0,37.5,2.7192946,0.040290166
96.5,31.0,37.5,2.7356341,0.040206624
97.0,31.0,37.5,2.6433475,0.040136683
97.5,31.0,37.5,2.7436169,0.040120149
98.0,31.0,37.5,2.7167978,0.040115894
98.5,31.0,37.5,2.8360237,0.040113213
99.0,31.0,37.5,2.6853359,0.040112289
99.5,31.0,37.5,2.7378362,0.040111765
100.0,31.0,37.5,2.6918572,0.040111559
100.5,31.0,37.5,2.8396957,0.040111443
101.0,31.0,37.5,2.6859613,0.040111401
101.5,31.0,37.5,2.8386597,0.040111384
102.0,31.0,37.5,2.7171477,0.040111401
102.5,31.0,37.5,2.9634918,0.040111443
103.0,31.0,37.5,2.9113925,0.040111558
103.5,31.0,37.5,2.8053195,0.040111763
104.0,31.0,37.5,3.0154544,0.040112286
104.5,31.0,37.5,2.9792233,0.040113208
105.0,31.0,37.5,3.0134678,0.040115879
105.5,31.0,37.5,2.9492163,0.040120128
106.0,31.0,37.5,2.9770053,0.040136579
106.5,31.0,37.5,2.8726766,0.04020627
107.0,31.0,37.5,2.9873158,0.040289915
96.0,31.5,37.5,2.7475896,0.040367078
96.5,31.5,37.5,2.8079276,0.040274914
97.0,31.5,37.5,2.8268373,0.040201481
97.5,31.5,37.5,2.8758045,0.040185868
98.0,31.5,37.5,2.6806115,0.040181456
98.5,31.5,37.5,2.9256946,0.040178615
99.0,31.5,37.5,2.8652263,0.040177622
99.5,31.5,37.5,2.8119585,0.040177056
100.0,31.5,37.5,2.7191481,0.040176831
100.5,31.5,37.5,2.9697921,0.040176706
101.0,31.5,37.5,2.6779798,0.04017666
101.5,31.5,37.5,2.8262393,0.040176642
102.0,31.5,37.5,2.9721283,0.04017666
102.5,31.5,37.5,2.698207,0.040176705
103.0,31.5,37.5,2.998168,0.040176831
103.5,31.5,37.5,2.8667886,0.040177055
104.0,31.5,37.5,3.0625338,0.040177619
104.5,31.5,37.5,2.8393546,0.040178608
105.0,31.5,37.5,2.9150153,0.040181441
105.5,31.5,37.5,2.9330823,0.040185845
106.0,31.5,37.5,2.9867544,0.04020138
106.5,31.5,37.5,2.9197581,0.040274545
107.0,31.5,37.5,2.9483245,0.040366712
96.0,32.0,37.5,2.6259772,0.040469786
96.5,32.0,37.5,2.762748,0.040401365
97.0,32.0,37.5,2.6565952,0.040325022
97.5,32.0,37.5,2.8156465,0.040309982
98.0,32.0,37.5,2.762889,0.040305548
98.5,32.0,37.5,2.7584171,0.040303502
99.0,32.0,37.5,2.7081669,0.040302807
99.5,32.0,37.5,2.7293696,0.040302482
100.0,32.0,37.5,2.7196079,0.040302359
100.5,32.0,37.5,2.7492489,0.0403023
101.0,32.0,37.5,2.8534341,0.040302278
101.5,32.0,37.5,2.7947827,0.040302271
102.0,32.0,37.5,2.7862951,0.040302278
102.5,32.0,37.5,2.6063388,0.0403023
103.0,32.0,37.5,2.6824733,0.040302359
103.5,32.0,37.5,2.7772876,0.040302482
104.0,32.0,37.5,2.8602341,0.040302805
104.5,32.0,37.5,2.941664,0.040303499
105.0,32.0,37.5,2.8399305,0.040305536
105.5,32.0,37.5,2.9383988,0.040309962
106.0,32.0,37.5,2.9765559,0.04032492
106.5,32.0,37.5,2.9267679,0.040400945
107.0,32.0,37.5,3.0157944,0.040469358
96.0,21.0,42.5,3.1968327,0.042204298
96.5,21.0,42.5,3.2157611,0.042121495
97.0,21.0,42.5,2.9771559,0.042045745
97.5,21.0,42.5,3.173838,0.042033094
98.0,21.0,42.5,3.0663776,0.042028539
98.5,21.0,42.5,3.2143329,0.042026544
99.0,21.0,42.5,3.2637488,0.042025818
99.5,21.0,42.5,2.9525925,0.042025479
100.0,21.0,42.5,3.1666953,0.042025341
100.5,21.0,42.5,3.2502304,0.042025276
101.0,21.0,42.5,3.1710906,0.042025249
101.5,21.0,42.5,3.0839811,0.042025242
102.0,21.0,42.5,3.0221291,0.042025249
102.5,21.0,42.5,3.2475784,0.042025276
103.0,21.0,42.5,3.1098329,0.04202534
103.5,21.0,42.5,3.2440481,0.042025479
104.0,21.0,42.5,3.254513,0.042025815
104.5,21.0,42.5,3.1573799,0.042026541
105.0,21.0,42.5,3.2555671,0.042028527
105.5,21.0,42.5,3.1642199,0.042033078
106.0,21.0,42.5,3.2208951,0.042045662
106.5,21.0,42.5,3.257821,0.04212117
107.0,21.0,42.5,3.264035,0.04220387
96.0,21.5,42.5,3.1590973,0.042114343
96.5,21.5,42.5,3.0531909,0.042006748
97.0,21.5,42.5,3.1058745,0.04193351
97.5,21.5,42.5,3.2841041,0.04192101
98.0,21.5,42.5,3.0344233,0.04191644
98.5,21.5,42.5,3.0758467,0.041913711
99.0,21.5,42.5,3.1294956,0.041912698
99.5,21.5,42.5,2.9482545,0.041912122
100.0,21.5,42.5,3.1025037,0.041911878
100.5,21.5,42.5,2.9314777,0.041911745
101.0,21.5,42.5,3.075945,0.041911692
101.5,21.5,42.5,3.0337745,0.041911674
102.0,21.5,42.5,3.0432882,0.041911692
102.5,21.5,42.5,3.0448398,0.041911745
103.0,21.5,42.5,2.8573125,0.041911877
103.5,21.5,42.5,2.9553134,0.041912121
104.0,21.5,42.5,3.0970514,0.041912695
104.5,21.5,42.5,3.1101756,0.041913707
105.0,21.5,42.5,3.1204044,0.041916425
105.5,21.5,42.5,3.0770279,0.041920994
106.0,21.5,42.5,3.1585472,0.041933424
106.5,21.5,42.5,2.9880439,0.042006456
107.0,21.5,42.5,3.1954976,0.042113939
96.0,22.0,42.5,3.2093188,0.042040718
96.5,22.0,42.5,3.3342218,0.041939368
97.0,22.0,42.5,3.1475697,0.041869711
97.5,22.0,42.5,2.9026472,0.041855905
98.0,22.0,42.5,3.2371623,0.041851545
98.5,22.0,42.5,3.0494315,0.041848924
99.0,22.0,42.5,3.1083506,0.041847984
99.5,22.0,42.5,3.1606608,0.041847445
100.0,22.0,42.5,3.0817047,0.041847221
100.5,22.0,42.5,3.0939793,0.041847098
101.0,22.0,42.5,3.2012672,0.041847048
101.5,22.0,42.5,3.0383876,0.041847032
102.0,22.0,42.5,3.0967677,0.041847048
102.5,22.0,42.5,3.1525943,0.041847097
103.0,22.0,42.5,3.3133643,0.04184722
103.5,22.0,42.5,3.3405709,0.041847444
104.0,22.0,42.5,3.0364286,0.041847981
104.5,22.0,42.5,3.046082,0.04184892
105.0,22.0,42.5,3.4529541,0.041851529
105.5,22.0,42.5,2.9567342,0.041855889
106.0,22.0,42.5,3.1628727,0.041869621
106.5,22.0,42.5,3.090543,0.041939071
107.0,22.0,42.5,3.1829476,0.042040391
96.0,22.5,42.5,3.0997616,0.042032031
96.5,22.5,42.5,3.1355245,0.04193177
97.0,22.5,42.5,3.0236237,0.04186128
97.5,22.5,42.5,2.9243627,0.04184862
98.0,22.5,42.5,3.005068,0.041844261
98.5,22.5,42.5,2.9977235,0.041841696
99.0,22.5,42.5,3.0801386,0.041840774
99.5,22.5,42.5,2.9579747,0.041840245
100.0,22.5,42.5,3.0700961,0.041840026
100.5,22.5,42.5,3.0212114,0.041839904
101.0,22.5,42.5,3.067715,0.041839857
101.5,22.5,42.5,2.9567595,0.04183984
102.0,22.5,42.5,3.1659841,0.041839857
102.5,22.5,42.5,3.0544355,0.041839904
103.0,22.5,42.5,3.4682413,0.041840025
103.5,22.5,42.5,2.8162639,0.041840244
104.0,22.5,42.5,2.9449734,0.041840771
104.5,22.5,42.5,3.2656028,0.041841692
105.0,22.5,42.5,3.2256311,0.041844246
105.5,22.5,42.5,3.1245411,0.041848605
106.0,22.5,42.5,2.981507,0.041861202
106.5,22.5,42.5,3.3611744,0.041931475
107.0,22.5,42.5,3.0211511,0.042031714
96.0,23.0,42.5,3.1256757,0.042031346
96.5,23.0,42.5,3.0725988,0.041931699
97.0,23.0,42.5,3.0775092,0.041861442
97.5,23.0,42.5,3.215313,0.041848661
98.0,23.0,42.5,3.1784735,0.041844296
98.5,23.0,42.5,2.9824533,0.04184172
99.0,23.0,42.5,3.053238,0.041840792
99.5,23.0,42.5,3.0545252,0.041840264
100.0,23.0,42.5,3.2159047,0.041840044
100.5,23.0,42.5,2.984883,0.041839924
101.0,23.0,42.5,2.9904299,0.041839876
101.5,23.0,42.5,2.9641216,0.04183986
102.0,23.0,42.5,3.1358933,0.041839876
102.5,23.0,42.5,2.9730283,0.041839924
103.0,23.0,42.5,2.8861642,0.041840044
103.5,23.0,42.5,2.8370373,0.041840263
104.0,23.0,42.5,2.9655303,0.041840789
104.5,23.0,42.5,2.8727492,0.041841716
105.0,23.0,42.5,3.1687205,0.041844281
105.5,23.0,42.5,3.2072158,0.041848645
106.0,23.0,42.5,3.0348523,0.041861363
106.5,23.0,42.5,3.0937034,0.041931396
107.0,23.0,42.5,3.0681905,0.042031037
96.0,23.5,42.5,3.0512642,0.042033363
96.5,23.5,42.5,3.3554162,0.041933582
97.0,23.5,42.5,3.149956,0.041863404
97.5,23.5,42.5,2.7749841,0.041850702
98.0,23.5,42.5,2.9460349,0.041846353
98.5,23.5,42.5,3.1714229,0.041843827
99.0,23.5,42.5,3.0781624,0.041842902
99.5,23.5,42.5,2.8616586,0.041842384
100.0,23.5,42.5,3.0918929,0.041842166
100.5,23.5,42.5,3.0250419,0.041842047
101.0,23.5,42.5,3.1038282,0.041842
101.5,23.5,42.5,3.0158477,0.041841983
102.0,23.5,42.5,2.8833585,0.041842
102.5,23.5,42.5,2.9333426,0.041842047
103.0,23.5,42.5,3.2555365,0.041842165
103.5,23.5,42.5,3.0292652,0.041842383
104.0,23.5,42.5,2.9392289,0.041842899
104.5,23.5,42.5,3.2275779,0.041843823
105.0,23.5,42.5,2.9991262,0.041846339
105.5,23.5,42.5,3.0321195,0.041850686
106.0,23.5,42.5,3.1517974,0.041863326
106.5,23.5,42.5,3.0636554,0.041933274
107.0,23.5,42.5,3.1309241,0.042033057
96.0,24.0,42.5,3.207595,0.04203683
96.5,24.0,42.5,3.0102217,0.041937384
97.0,24.0,42.5,3.2717419,0.041867306
97.5,24.0,42.5,2.9931661,0.041854583
98.0,24.0,42.5,2.9995438,0.041850238
98.5,24.0,42.5,3.1712437,0.041847714
99.0,24.0,42.5,2.8768143,0.041846788
99.5,24.0,42.5,3.2420397,0.041846272
100.0,24.0,42.5,3.1029266,0.041846054
100.5,24.0,42.5,2.9881185,0.041845936
101.0,24.0,42.5,2.8348163,0.041845889
101.5,24.0,42.5,3.0087085,0.041845873
102.0,24.0,42.5,3.1646002,0.041845889
102.5,24.0,42.5,2.9875827,0.041845936
103.0,24.0,42.5,2.9549929,0.041846053
103.5,24.0,42.5,3.0442298,0.041846271
104.0,24.0,42.5,3.0313864,0.041846785
104.5,24.0,42.5,2.9516632,0.04184771
105.0,24.0,42.5,3.0280145,0.041850223
105.5,24.0,42.5,3.0991453,0.041854567
106.0,24.0,42.5,3.1655951,0.041867226
106.5,24.0,42.5,3.0851131,0.041937067
107.0,24.0,42.5,3.1151692,0.042036524
96.0,24.5,42.5,3.4297888,0.042040771
96.5,24.5,42.5,2.8901891,0.041941695
97.0,24.5,42.5,3.1555062,0.041871669
97.5,24.5,42.5,3.161489,0.041858939
98.0,24.5,42.5,3.0317265,0.041854611
98.5,24.5,42.5,3.1335287,0.041852105
99.0,24.5,42.5,2.8108442,0.041851182
99.5,24.5,42.5,3.1876187,0.041850672
100.0,24.5,42.5,2.8583981,0.041850455
100.5,24.5,42.5,2.9816661,0.041850339
101.0,24.5,42.5,3.0859898,0.041850292
101.5,24.5,42.5,2.9565013,0.041850276
102.0,24.5,42.5,2.8978407,0.041850292
102.5,24.5,42.5,3.0810842,0.041850338
103.0,24.5,42.5,3.0052,0.041850454
103.5,24.5,42.5,3.0080661,0.041850671
104.0,24.5,42.5,2.9512581,0.041851179
104.5,24.5,42.5,3.1388053,0.041852101
105.0,24.5,42.5,3.0052193,0.041854597
105.5,24.5,42.5,3.071356,0.041858922
106.0,24.5,42.5,3.0675871,0.041871588
106.5,24.5,42.5,3.0060484,0.04194137
107.0,24.5,42.5,3.111288,0.042040464
96.0,25.0,42.5,3.1836532,0.042045056
96.5,25.0,42.5,2.9542362,0.041946515
97.0,25.0,42.5,3.2155022,0.041876541
97.5,25.0,42.5,2.8596725,0.041863791
98.0,25.0,42.5,2.6523277,0.041859476
98.5,25.0,42.5,3.2415061,0.041856977
99.0,25.0,42.5,2.9598933,0.041856055
99.5,25.0,42.5,2.8724535,0.041855548
100.0,25.0,42.5,2.9894553,0.041855331
100.5,25.0,42.5,2.9583393,0.041855216
101.0,25.0,42.5,2.9738246,0.041855169
101.5,25.0,42.5,2.8931445,0.041855154
102.0,25.0,42.5,3.0063866,0.041855169
102.5,25.0,42.5,2.9635519,0.041855216
103.0,25.0,42.5,2.9730454,0.041855331
103.5,25.0,42.5,2.9846349,0.041855547
104.0,25.0,42.5,2.9326804,0.041856052
104.5,25.0,42.5,3.072694,0.041856973
105.0,25.0,42.5,2.9731865,0.041859462
105.5,25.0,42.5,3.0853301,0.041863775
106.0,25.0,42.5,3.1197223,0.041876459
106.5,25.0,42.5,3.0909752,0.041946182
107.0,25.0,42.5,3.2526486,0.042044747
96.0,25.5,42.5,3.0332724,0.042049527
96.5,25.5,42.5,3.0619233,0.041951577
97.0,25.5,42.5,3.1428044,0.041881647
97.5,25.5,42.5,3.4361337,0.041868878
98.0,25.5,42.5,3.0772122,0.041864581
98.5,25.5,42.5,2.882427,0.041862091
99.0,25.5,42.5,3.0875309,0.041861173
99.5,25.5,42.5,2.9857717,0.041860669
100.0,25.5,42.5,3.0604367,0.041860454
100.5,25.5,42.5,2.8611545,0.04186034
101.0,25.5,42.5,3.0258088,0.041860294
101.5,25.5,42.5,2.7915045,0.041860278
102.0,25.5,42.5,3.0105281,0.041860293
102.5,25.5,42.5,2.9231544,0.04186034
103.0,25.5,42.5,2.8187078,0.041860453
103.5,25.5,42.5,2.9505532,0.041860668
104.0,25.5,42.5,3.0139882,0.04186117
104.5,25.5,42.5,3.0228316,0.041862087
105.0,25.5,42.5,3.0340549,0.041864566
105.5,25.5,42.5,3.0783689,0.041868861
106.0,25.5,42.5,3.0314722,0.041881563
106.5,25.5,42.5,2.9210152,0.041951235
107.0,25.5,42.5,3.156972,0.042049217
96.0,26.0,42.5,2.9279759,0.042054165
96.5,26.0,42.5,2.9483885,0.041956877
97.0,26.0,42.5,2.9662819,0.041886997
97.5,26.0,42.5,2.8744832,0.041874208
98.0,26.0,42.5,3.3149066,0.041869927
98.5,26.0,42.5,2.7627248,0.041867446
99.0,26.0,42.5,2.8483984,0.04186653
99.5,26.0,42.5,2.8907509,0.041866029
100.0,26.0,42.5,2.8444605,0.041865814
100.5,26.0,42.5,2.916904,0.041865701
101.0,26.0,42.5,2.867669,0.041865655
101.5,26.0,42.5,2.8663451,0.04186564
102.0,26.0,42.5,3.0210329,0.041865655
102.5,26.0,42.5,2.9729452,0.041865701
103.0,26.0,42.5,2.8624316,0.041865814
103.5,26.0,42.5,2.8894983,0.041866028
104.0,26.0,42.5,2.9166976,0.041866526
104.5,26.0,42.5,2.9290566,0.041867441
105.0,26.0,42.5,3.0809002,0.041869912
105.5,26.0,42.5,3.0792528,0.041874191
106.0,26.0,42.5,3.1415848,0.041886912
106.5,26.0,42.5,3.1285842,0.041956526
107.0,26.0,42.5,3.1196204,0.042053854
96.0,26.5,42.5,2.9957587,0.042058944
96.5,26.5,42.5,3.3875682,0.041962356
97.0,26.5,42.5,2.9525295,0.041892533
97.5,26.5,42.5,2.5086403,0.041879721
98.0,26.5,42.5,3.2788591,0.041875459
98.5,26.5,42.5,2.8302221,0.041872987
99.0,26.5,42.5,2.9337064,0.041872074
99.5,26.5,42.5,2.8518826,0.041871577
100.0,26.5,42.5,2.9900044,0.041871364
100.5,26.5,42.5,2.8419206,0.041871252
101.0,26.5,42.5,2.8604332,0.041871206
101.5,26.5,42.5,3.1922577,0.041871191
102.0,26.5,42.5,3.0213705,0.041871206
102.5,26.5,42.5,2.9217991,0.041871251
103.0,26.5,42.5,2.9364041,0.041871363
103.5,26.5,42.5,2.8746314,0.041871576
104.0,26.5,42.5,2.8870745,0.041872071
104.5,26.5,42.5,2.991442,0.041872983
105.0,26.5,42.5,2.933462,0.041875444
105.5,26.5,42.5,2.9680792,0.041879704
106.0,26.5,42.5,2.9955236,0.041892446
106.5,26.5,42.5,2.9953503,0.041961996
107.0,26.5,42.5,3.0708641,0.042058632
96.0,27.0,42.5,3.0153587,0.042063865
96.5,27.0,42.5,3.1257946,0.041968028
97.0,27.0,42.5,3.1928804,0.041898271
97.5,27.0,42.5,2.8999353,0.041885437
98.0,27.0,42.5,3.1893314,0.041881194
98.5,27.0,42.5,2.811693,0.04187873
99.0,27.0,42.5,2.8814105,0.041877821
99.5,27.0,42.5,3.0215397,0.041877326
100.0,27.0,42.5,3.040333,0.041877114
100.5,27.0,42.5,2.9014025,0.041877003
101.0,27.0,42.5,2.9447644,0.041876958
101.5,27.0,42.5,3.0260751,0.041876943
102.0,27.0,42.5,2.7974768,0.041876958
102.5,27.0,42.5,2.8970236,0.041877003
103.0,27.0,42.5,3.1283118,0.041877114
103.5,27.0,42.5,2.9559316,0.041877325
104.0,27.0,42.5,2.93822,0.041877817
104.5,27.0,42.5,2.9377557,0.041878726
105.0,27.0,42.5,2.961827,0.041881179
105.5,27.0,42.5,3.0074797,0.041885419
106.0,27.0,42.5,2.9896119,0.041898181
106.5,27.0,42.5,3.0042082,0.04196766
107.0,27.0,42.5,3.0114662,0.042063553
96.0,27.5,42.5,2.9012407,0.04206893
96.5,27.5,42.5,2.8911638,0.041973884
97.0,27.5,42.5,2.7469478,0.041904199
97.5,27.5,42.5,2.9154963,0.041891342
98.0,27.5,42.5,2.9708803,0.04188712
98.5,27.5,42.5,2.9325149,0.041884666
99.0,27.5,42.5,3.0106183,0.041883761
99.5,27.5,42.5,2.7937815,0.041883269
100.0,27.5,42.5,2.8921741,0.041883059
100.5,27.5,42.5,2.8703206,0.041882949
101.0,27.5,42.5,2.7691821,0.041882904
101.5,27.5,42.5,3.1095478,0.041882889
102.0,27.5,42.5,2.8067718,0.041882904
102.5,27.5,42.5,2.9820563,0.041882949
103.0,27.5,42.5,2.967984,0.041883058
103.5,27.5,42.5,2.831188,0.041883268
104.0,27.5,42.5,3.0864041,0.041883757
104.5,27.5,42.5,2.8801285,0.041884662
105.0,27.5,42.5,2.984073,0.041887105
105.5,27.5,42.5,3.0397571,0.041891323
106.0,27.5,42.5,3.0243445,0.041904108
106.5,27.5,42.5,3.028062,0.041973507
107.0,27.5,42.5,3.0411315,0.042068618
96.0,28.0,42.5,3.0648411,0.042074169
96.5,28.0,42.5,3.0490939,0.041979987
97.0,28.0,42.5,3.1774626,0.041910383
97.5,28.0,42.5,2.9336007,0.041897501
98.0,28.0,42.5,2.7067545,0.0418933
98.5,28.0,42.5,2.6396622,0.041890854
99.0,28.0,42.5,2.9747078,0.041889951
99.5,28.0,42.5,2.7341399,0.041889463
100.0,28.0,42.5,2.7252946,0.041889254
100.5,28.0,42.5,2.9509287,0.041889144
101.0,28.0,42.5,2.7624126,0.0418891
101.5,28.0,42.5,3.0768845,0.041889085
102.0,28.0,42.5,2.8679699,0.0418891
102.5,28.0,42.5,2.8890974,0.041889144
103.0,28.0,42.5,2.7933456,0.041889253
103.5,28.0,42.5,2.8808931,0.041889461
104.0,28.0,42.5,2.9874721,0.041889948
104.5,28.0,42.5,2.8667955,0.041890849
105.0,28.0,42.5,3.1353381,0.041893284
105.5,28.0,42.5,2.8937025,0.041897482
106.0,28.0,42.5,3.0000303,0.04191029
106.5,28.0,42.5,2.9943123,0.041979599
107.0,28.0,42.5,3.0481979,0.042073856
96.0,28.5,42.5,3.1674008,0.0420796
96.5,28.5,42.5,2.7685626,0.041986339
97.0,28.5,42.5,2.7270355,0.041916813
97.5,28.5,42.5,2.605926,0.041903908
98.0,28.5,42.5,3.0232156,0.041899732
98.5,28.5,42.5,2.8147301,0.041897298
99.0,28.5,42.5,2.8524268,0.0418964
99.5,28.5,42.5,3.03606,0.041895915
100.0,28.5,42.5,2.5949366,0.041895708
100.5,28.5,42.5,2.9413434,0.0418956
101.0,28.5,42.5,2.800478,0.041895556
101.5,28.5,42.5,2.8173366,0.041895541
102.0,28.5,42.5,3.0468798,0.041895556
102.5,28.5,42.5,2.9292766,0.041895599
103.0,28.5,42.5,2.9500503,0.041895707
103.5,28.5,42.5,2.749134,0.041895914
104.0,28.5,42.5,3.0167189,0.041896397
104.5,28.5,42.5,3.030839,0.041897293
105.0,28.5,42.5,3.1070307,0.041899716
105.5,28.5,42.5,2.9966755,0.041903889
106.0,28.5,42.5,3.1035161,0.041916718
106.5,28.5,42.5,3.0612061,0.041985942
107.0,28.5,42.5,3.1115903,0.042079287
96.0,29.0,42.5,2.9429835,0.042085383
96.5,29.0,42.5,3.1683915,0.041993215
97.0,29.0,42.5,2.3187051,0.041923774
97.5,29.0,42.5,2.8574456,0.041910833
98.0,29.0,42.5,3.0887207,0.041906676
98.5,29.0,42.5,2.6978566,0.041904243
99.0,29.0,42.5,3.130548,0.041903348
99.5,29.0,42.5,2.9329529,0.041902865
100.0,29.0,42.5,2.4897524,0.041902659
100.5,29.0,42.5,2.9363492,0.041902551
101.0,29.0,42.5,2.9536129,0.041902507
101.5,29.0,42.5,2.7222618,0.041902493
102.0,29.0,42.5,2.8845848,0.041902507
102.5,29.0,42.5,2.8542225,0.041902551
103.0,29.0,42.5,3.0362147,0.041902658
103.5,29.0,42.5,3.1249085,0.041902864
104.0,29.0,42.5,3.0759997,0.041903345
104.5,29.0,42.5,3.0404793,0.041904238
105.0,29.0,42.5,3.0908502,0.041906659
105.5,29.0,42.5,3.0515617,0.041910813
106.0,29.0,42.5,3.09342,0.041923677
106.5,29.0,42.5,3.0400101,0.041992807
107.0,29.0,42.5,3.05632,0.042085068
96.0,29.5,42.5,2.4947748,0.042091636
96.5,29.5,42.5,2.6694544,0.042000599
97.0,29.5,42.5,2.8958699,0.041931196
